year,week,sex,county_name,county_id,imported,age_group,case_number
2015,33,M,Tainan City,67000,0,35~39,9
2015,33,F,Tainan City,67000,0,4,1
2015,33,M,Tainan City,67000,0,4,1
2015,33,F,Tainan City,67000,0,40~44,13
2015,33,M,Tainan City,67000,0,40~44,10
2015,33,F,Tainan City,67000,0,45~49,11
2015,33,M,Tainan City,67000,0,45~49,9
2015,33,F,Tainan City,67000,0,50~54,13
2015,33,M,Tainan City,67000,0,50~54,11
2015,33,F,Tainan City,67000,0,55~59,24
2015,33,M,Tainan City,67000,0,55~59,16
2015,33,F,Tainan City,67000,0,5~9,8
2015,33,M,Tainan City,67000,0,5~9,7
2015,33,F,Tainan City,67000,0,60~64,22
2015,33,M,Tainan City,67000,0,60~64,14
2015,33,F,Tainan City,67000,0,65~69,11
2015,33,M,Tainan City,67000,0,65~69,12
2015,33,F,Tainan City,67000,0,70+,35
2015,33,M,Tainan City,67000,0,70+,33
2015,33,F,Tainan City,67000,0,10~14,1
2015,33,F,Tainan City,67000,0,15~19,4
2015,33,M,Tainan City,67000,0,15~19,3
2015,33,F,Tainan City,67000,0,20~24,2
2015,33,M,Tainan City,67000,0,20~24,2
2015,33,F,Tainan City,67000,0,25~29,3
2015,33,M,Tainan City,67000,0,25~29,3
2015,33,M,Tainan City,67000,0,30~34,1
2015,33,F,Tainan City,67000,0,35~39,4
2015,33,M,Tainan City,67000,0,35~39,1
2015,33,F,Tainan City,67000,0,40~44,3
2015,33,F,Tainan City,67000,0,45~49,2
2015,33,M,Tainan City,67000,0,45~49,5
2015,33,F,Tainan City,67000,0,50~54,4
2015,33,F,Tainan City,67000,0,55~59,5
2015,33,M,Tainan City,67000,0,55~59,5
2015,33,F,Tainan City,67000,0,5~9,1
2015,33,M,Tainan City,67000,0,5~9,1
2015,33,F,Tainan City,67000,0,60~64,4
2015,33,M,Tainan City,67000,0,60~64,2
2015,33,F,Tainan City,67000,0,65~69,1
2015,33,M,Tainan City,67000,0,65~69,5
2015,33,F,Tainan City,67000,0,70+,10
2015,33,M,Tainan City,67000,0,70+,7
2015,33,M,Tainan City,67000,0,35~39,1
2015,33,F,Tainan City,67000,0,40~44,1
2015,33,F,Tainan City,67000,0,45~49,1
2015,33,M,Tainan City,67000,0,60~64,2
2015,33,F,Tainan City,67000,0,65~69,1
2015,33,F,Tainan City,67000,0,30~34,1
2015,33,M,Tainan City,67000,0,45~49,1
2015,33,M,Tainan City,67000,0,55~59,1
2015,33,F,Tainan City,67000,0,70+,1
2015,33,F,Tainan City,67000,0,10~14,1
2015,33,M,Tainan City,67000,0,10~14,1
2015,33,F,Tainan City,67000,0,15~19,1
2015,33,M,Tainan City,67000,0,15~19,4
2015,33,F,Tainan City,67000,0,2,1
2015,33,F,Tainan City,67000,0,20~24,4
2015,33,M,Tainan City,67000,0,20~24,4
2015,33,F,Tainan City,67000,0,25~29,3
2015,33,F,Tainan City,67000,0,3,1
2015,33,M,Tainan City,67000,0,3,2
2015,33,F,Tainan City,67000,0,30~34,3
2015,33,M,Tainan City,67000,0,30~34,2
2015,33,F,Tainan City,67000,0,35~39,6
2015,33,F,Tainan City,67000,0,40~44,3
2015,33,M,Tainan City,67000,0,40~44,2
2015,33,F,Tainan City,67000,0,45~49,2
2015,33,M,Tainan City,67000,0,45~49,1
2015,33,F,Tainan City,67000,0,50~54,4
2015,33,M,Tainan City,67000,0,50~54,5
2015,33,F,Tainan City,67000,0,55~59,1
2015,33,M,Tainan City,67000,0,55~59,1
2015,33,F,Tainan City,67000,0,5~9,2
2015,33,M,Tainan City,67000,0,5~9,2
2015,33,F,Tainan City,67000,0,60~64,6
2015,33,M,Tainan City,67000,0,60~64,6
2015,33,F,Tainan City,67000,0,65~69,2
2015,33,M,Tainan City,67000,0,65~69,2
2015,33,F,Tainan City,67000,0,70+,4
2015,33,M,Tainan City,67000,0,70+,6
2015,33,M,Tainan City,67000,0,5~9,1
2015,33,M,Tainan City,67000,0,15~19,3
2015,33,F,Tainan City,67000,0,20~24,1
2015,33,M,Tainan City,67000,0,20~24,3
2015,33,M,Tainan City,67000,0,25~29,2
2015,33,F,Tainan City,67000,0,3,1
2015,33,M,Tainan City,67000,0,30~34,1
2015,33,F,Tainan City,67000,0,35~39,1
2015,33,F,Tainan City,67000,0,40~44,1
2015,33,M,Tainan City,67000,0,45~49,1
2015,33,F,Tainan City,67000,0,50~54,1
2015,33,M,Tainan City,67000,0,50~54,1
2015,33,M,Tainan City,67000,0,55~59,1
2015,33,F,Tainan City,67000,0,60~64,2
2015,33,M,Tainan City,67000,0,65~69,1
2015,33,F,Tainan City,67000,0,70+,2
2015,33,M,Tainan City,67000,0,70+,2
2015,33,F,Tainan City,67000,0,55~59,1
2015,33,M,Tainan City,67000,0,55~59,1
2015,33,F,Tainan City,67000,0,20~24,1
2015,33,F,Tainan City,67000,0,35~39,2
2015,33,M,Tainan City,67000,0,65~69,1
2015,33,M,Tainan City,67000,0,10~14,1
2015,33,M,Tainan City,67000,0,25~29,1
2015,33,F,Tainan City,67000,0,35~39,1
2015,33,M,Tainan City,67000,0,40~44,1
2015,33,M,Tainan City,67000,0,60~64,1
2015,33,M,Tainan City,67000,0,70+,2
2015,33,F,Tainan City,67000,0,0,1
2015,33,M,Tainan City,67000,0,10~14,1
2015,33,M,Tainan City,67000,0,15~19,1
2015,33,F,Tainan City,67000,0,20~24,2
2015,33,M,Tainan City,67000,0,20~24,2
2015,33,F,Tainan City,67000,0,25~29,2
2015,33,M,Tainan City,67000,0,25~29,2
2015,33,F,Tainan City,67000,0,30~34,3
2015,33,M,Tainan City,67000,0,30~34,1
2015,33,F,Tainan City,67000,0,40~44,3
2015,33,M,Tainan City,67000,0,40~44,2
2015,33,F,Tainan City,67000,0,45~49,2
2015,33,M,Tainan City,67000,0,45~49,3
2015,33,F,Tainan City,67000,0,50~54,2
2015,33,M,Tainan City,67000,0,50~54,1
2015,33,F,Tainan City,67000,0,55~59,1
2015,33,M,Tainan City,67000,0,60~64,1
2015,33,M,Tainan City,67000,0,65~69,2
2015,33,F,Tainan City,67000,0,70+,5
2015,33,M,Tainan City,67000,0,70+,5
2015,33,M,Tainan City,67000,0,20~24,1
2015,33,F,Tainan City,67000,0,50~54,1
2015,33,M,Tainan City,67000,0,35~39,1
2015,33,M,Tainan City,67000,0,1,1
2015,33,F,Tainan City,67000,0,10~14,2
2015,33,M,Tainan City,67000,0,10~14,3
2015,33,F,Tainan City,67000,0,15~19,2
2015,33,M,Tainan City,67000,0,15~19,3
2015,33,F,Tainan City,67000,0,20~24,2
2015,33,F,Tainan City,67000,1,20~24,1
2015,33,M,Tainan City,67000,0,20~24,3
2015,33,F,Tainan City,67000,0,25~29,2
2015,33,M,Tainan City,67000,0,25~29,6
2015,33,F,Tainan City,67000,0,3,1
2015,33,F,Tainan City,67000,0,30~34,4
2015,33,M,Tainan City,67000,0,30~34,1
2015,33,F,Tainan City,67000,0,35~39,1
2015,33,M,Tainan City,67000,0,35~39,3
2015,33,F,Tainan City,67000,0,40~44,3
2015,33,M,Tainan City,67000,0,40~44,1
2015,33,F,Tainan City,67000,0,45~49,5
2015,33,F,Tainan City,67000,0,50~54,3
2015,33,M,Tainan City,67000,0,50~54,3
2015,33,F,Tainan City,67000,0,55~59,4
2015,33,M,Tainan City,67000,0,55~59,4
2015,33,M,Tainan City,67000,0,5~9,1
2015,33,F,Tainan City,67000,0,60~64,2
2015,33,M,Tainan City,67000,0,60~64,2
2015,33,F,Tainan City,67000,0,65~69,3
2015,33,F,Tainan City,67000,0,70+,5
2015,33,M,Tainan City,67000,0,70+,3
2015,33,M,Tainan City,67000,0,65~69,1
2015,33,M,Tainan City,67000,0,20~24,1
2015,33,F,Tainan City,67000,0,15~19,1
2015,33,M,Tainan City,67000,0,40~44,1
2015,33,M,Tainan City,67000,0,55~59,1
2015,33,F,Taoyuan City,68000,1,35~39,1
2015,34,M,Hsinchu County,10004,0,35~39,1
2015,34,M,Hsinchu County,10004,0,25~29,1
2015,34,M,Hsinchu County,10004,0,35~39,1
2015,34,F,Pingtung County,10013,0,20~24,1
2015,34,F,Pingtung County,10013,0,50~54,1
2015,34,F,Pingtung County,10013,0,55~59,2
2015,34,M,Pingtung County,10013,0,70+,1
2015,34,M,Pingtung County,10013,0,20~24,1
2015,34,M,Pingtung County,10013,0,20~24,1
2015,34,M,Hualien County,10015,0,35~39,1
2015,34,F,Keelung City,10017,0,20~24,1
2015,34,F,Keelung City,10017,0,50~54,1
2015,34,M,Hsinchu City,10018,1,10~14,1
2015,34,M,Taipei City,63000,0,60~64,1
2015,34,F,Kaohsiung City,64000,0,10~14,2
2015,34,M,Kaohsiung City,64000,0,10~14,1
2015,34,F,Kaohsiung City,64000,0,15~19,1
2015,34,M,Kaohsiung City,64000,0,15~19,3
2015,34,F,Kaohsiung City,64000,0,20~24,2
2015,34,M,Kaohsiung City,64000,0,20~24,2
2015,34,F,Kaohsiung City,64000,0,25~29,1
2015,34,M,Kaohsiung City,64000,0,25~29,3
2015,34,M,Kaohsiung City,64000,0,3,1
2015,34,F,Kaohsiung City,64000,0,30~34,1
2015,34,M,Kaohsiung City,64000,0,30~34,2
2015,34,F,Kaohsiung City,64000,0,35~39,2
2015,34,M,Kaohsiung City,64000,0,35~39,3
2015,34,M,Kaohsiung City,64000,0,40~44,3
2015,34,F,Kaohsiung City,64000,0,45~49,1
2015,34,M,Kaohsiung City,64000,0,45~49,2
2015,34,F,Kaohsiung City,64000,0,50~54,2
2015,34,F,Kaohsiung City,64000,0,55~59,3
2015,34,M,Kaohsiung City,64000,0,55~59,4
2015,34,F,Kaohsiung City,64000,0,5~9,1
2015,34,M,Kaohsiung City,64000,0,5~9,3
2015,34,F,Kaohsiung City,64000,0,60~64,4
2015,34,M,Kaohsiung City,64000,0,60~64,1
2015,34,F,Kaohsiung City,64000,0,65~69,2
2015,34,M,Kaohsiung City,64000,0,65~69,2
2015,34,F,Kaohsiung City,64000,0,70+,1
2015,34,M,Kaohsiung City,64000,0,70+,5
2015,34,F,Kaohsiung City,64000,0,25~29,1
2015,34,M,Kaohsiung City,64000,0,25~29,1
2015,34,F,Kaohsiung City,64000,0,35~39,1
2015,34,F,Kaohsiung City,64000,0,55~59,1
2015,34,F,Kaohsiung City,64000,0,30~34,1
2015,34,F,Kaohsiung City,64000,0,4,1
2015,34,F,Kaohsiung City,64000,0,15~19,1
2015,34,M,Kaohsiung City,64000,0,25~29,1
2015,34,F,Kaohsiung City,64000,1,35~39,1
2015,34,M,Kaohsiung City,64000,0,40~44,1
2015,34,M,Kaohsiung City,64000,0,45~49,1
2015,34,M,Kaohsiung City,64000,0,70+,1
2015,34,F,Kaohsiung City,64000,1,50~54,1
2015,34,M,Kaohsiung City,64000,0,45~49,1
2015,34,M,Kaohsiung City,64000,0,10~14,1
2015,34,M,Kaohsiung City,64000,0,15~19,1
2015,34,M,Kaohsiung City,64000,0,20~24,1
2015,34,M,Kaohsiung City,64000,0,25~29,2
2015,34,M,Kaohsiung City,64000,0,30~34,1
2015,34,F,Kaohsiung City,64000,0,35~39,1
2015,34,M,Kaohsiung City,64000,0,35~39,1
2015,34,M,Kaohsiung City,64000,0,40~44,1
2015,34,M,Kaohsiung City,64000,0,5~9,1
2015,34,F,Kaohsiung City,64000,0,60~64,3
2015,34,F,Kaohsiung City,64000,0,70+,1
2015,34,F,Kaohsiung City,64000,0,50~54,1
2015,34,M,Kaohsiung City,64000,0,60~64,1
2015,34,F,Kaohsiung City,64000,0,35~39,1
2015,34,M,Kaohsiung City,64000,1,40~44,1
2015,34,F,Kaohsiung City,64000,0,45~49,1
2015,34,M,Kaohsiung City,64000,0,65~69,1
2015,34,M,Kaohsiung City,64000,0,25~29,1
2015,34,M,Kaohsiung City,64000,0,50~54,1
2015,34,F,Kaohsiung City,64000,0,10~14,1
2015,34,F,Kaohsiung City,64000,0,25~29,1
2015,34,M,Kaohsiung City,64000,0,35~39,1
2015,34,M,Kaohsiung City,64000,0,45~49,1
2015,34,F,Kaohsiung City,64000,0,5~9,1
2015,34,F,Kaohsiung City,64000,0,20~24,1
2015,34,M,Kaohsiung City,64000,0,20~24,1
2015,34,F,Kaohsiung City,64000,0,15~19,1
2015,34,M,Kaohsiung City,64000,0,20~24,1
2015,34,F,Kaohsiung City,64000,0,35~39,2
2015,34,F,Kaohsiung City,64000,1,35~39,1
2015,34,M,Kaohsiung City,64000,0,35~39,1
2015,34,M,Kaohsiung City,64000,0,40~44,1
2015,34,M,Kaohsiung City,64000,0,50~54,2
2015,34,F,Kaohsiung City,64000,0,55~59,1
2015,34,F,Kaohsiung City,64000,0,60~64,2
2015,34,F,Kaohsiung City,64000,0,65~69,1
2015,34,F,Kaohsiung City,64000,0,70+,4
2015,34,M,Kaohsiung City,64000,0,70+,2
2015,34,F,Kaohsiung City,64000,0,50~54,1
2015,34,F,Kaohsiung City,64000,0,20~24,1
2015,34,M,Kaohsiung City,64000,0,50~54,1
2015,34,M,Kaohsiung City,64000,0,20~24,1
2015,34,F,Kaohsiung City,64000,0,10~14,1
2015,34,F,Kaohsiung City,64000,0,20~24,1
2015,34,F,Kaohsiung City,64000,0,25~29,2
2015,34,M,Kaohsiung City,64000,0,30~34,1
2015,34,M,Kaohsiung City,64000,0,40~44,1
2015,34,F,Kaohsiung City,64000,0,5~9,1
2015,34,M,Kaohsiung City,64000,0,5~9,1
2015,34,M,Kaohsiung City,64000,0,70+,1
2015,34,F,Kaohsiung City,64000,0,25~29,1
2015,34,F,Kaohsiung City,64000,0,45~49,1
2015,34,M,Kaohsiung City,64000,0,45~49,1
2015,34,F,Kaohsiung City,64000,0,55~59,1
2015,34,F,Kaohsiung City,64000,0,65~69,1
2015,34,F,New Taipei City,65000,0,15~19,1
2015,34,F,New Taipei City,65000,0,35~39,1
2015,34,M,New Taipei City,65000,0,35~39,1
2015,34,F,New Taipei City,65000,0,70+,1
2015,34,M,New Taipei City,65000,0,55~59,1
2015,34,M,New Taipei City,65000,0,40~44,1
2015,34,F,New Taipei City,65000,0,45~49,1
2015,34,F,New Taipei City,65000,1,5~9,1
2015,34,M,New Taipei City,65000,0,20~24,1
2015,34,M,Taichung City,66000,1,35~39,1
2015,34,M,Taichung City,66000,1,45~49,1
2015,34,M,Taichung City,66000,0,35~39,1
2015,34,M,Taichung City,66000,1,30~34,1
2015,34,F,Taichung City,66000,1,25~29,1
2015,34,M,Taichung City,66000,0,25~29,1
2015,34,F,Taichung City,66000,0,35~39,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,F,Tainan City,67000,0,10~14,2
2015,34,M,Tainan City,67000,0,10~14,1
2015,34,F,Tainan City,67000,0,15~19,8
2015,34,M,Tainan City,67000,0,15~19,4
2015,34,F,Tainan City,67000,0,20~24,3
2015,34,M,Tainan City,67000,0,20~24,3
2015,34,F,Tainan City,67000,0,25~29,2
2015,34,M,Tainan City,67000,0,25~29,5
2015,34,F,Tainan City,67000,0,30~34,3
2015,34,M,Tainan City,67000,0,30~34,5
2015,34,F,Tainan City,67000,0,35~39,3
2015,34,M,Tainan City,67000,0,35~39,7
2015,34,M,Tainan City,67000,0,4,1
2015,34,F,Tainan City,67000,0,40~44,3
2015,34,M,Tainan City,67000,0,40~44,3
2015,34,F,Tainan City,67000,0,45~49,5
2015,34,M,Tainan City,67000,0,45~49,6
2015,34,F,Tainan City,67000,0,50~54,7
2015,34,M,Tainan City,67000,0,50~54,5
2015,34,F,Tainan City,67000,0,55~59,8
2015,34,M,Tainan City,67000,0,55~59,5
2015,34,F,Tainan City,67000,0,5~9,2
2015,34,M,Tainan City,67000,0,5~9,1
2015,34,F,Tainan City,67000,0,60~64,9
2015,34,M,Tainan City,67000,0,60~64,4
2015,34,F,Tainan City,67000,0,65~69,7
2015,34,M,Tainan City,67000,0,65~69,5
2015,34,F,Tainan City,67000,0,70+,18
2015,34,M,Tainan City,67000,0,70+,13
2015,34,F,Tainan City,67000,0,15~19,1
2015,34,M,Tainan City,67000,0,3,1
2015,34,M,Tainan City,67000,0,35~39,1
2015,34,F,Tainan City,67000,0,45~49,1
2015,34,M,Tainan City,67000,0,45~49,1
2015,34,M,Tainan City,67000,0,50~54,2
2015,34,F,Tainan City,67000,0,55~59,1
2015,34,F,Tainan City,67000,0,35~39,1
2015,34,M,Tainan City,67000,0,35~39,2
2015,34,M,Tainan City,67000,0,45~49,1
2015,34,M,Tainan City,67000,0,50~54,1
2015,34,M,Tainan City,67000,0,55~59,1
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,20~24,1
2015,34,M,Tainan City,67000,0,1,2
2015,34,F,Tainan City,67000,0,10~14,11
2015,34,M,Tainan City,67000,0,10~14,11
2015,34,F,Tainan City,67000,0,15~19,8
2015,34,M,Tainan City,67000,0,15~19,18
2015,34,F,Tainan City,67000,0,20~24,8
2015,34,M,Tainan City,67000,0,20~24,22
2015,34,F,Tainan City,67000,0,25~29,13
2015,34,M,Tainan City,67000,0,25~29,11
2015,34,F,Tainan City,67000,0,3,1
2015,34,F,Tainan City,67000,0,30~34,10
2015,34,M,Tainan City,67000,0,30~34,13
2015,34,F,Tainan City,67000,0,35~39,16
2015,34,M,Tainan City,67000,0,35~39,15
2015,34,F,Tainan City,67000,0,4,1
2015,34,F,Tainan City,67000,0,40~44,14
2015,34,M,Tainan City,67000,0,40~44,12
2015,34,F,Tainan City,67000,0,45~49,16
2015,34,M,Tainan City,67000,0,45~49,10
2015,34,F,Tainan City,67000,0,50~54,17
2015,34,M,Tainan City,67000,0,50~54,14
2015,34,F,Tainan City,67000,0,55~59,25
2015,34,M,Tainan City,67000,0,55~59,18
2015,34,F,Tainan City,67000,0,5~9,2
2015,34,M,Tainan City,67000,0,5~9,13
2015,34,F,Tainan City,67000,0,60~64,36
2015,34,M,Tainan City,67000,0,60~64,17
2015,34,F,Tainan City,67000,0,65~69,19
2015,34,M,Tainan City,67000,0,65~69,18
2015,34,F,Tainan City,67000,0,70+,38
2015,34,M,Tainan City,67000,0,70+,34
2015,34,F,Tainan City,67000,0,10~14,2
2015,34,M,Tainan City,67000,0,10~14,6
2015,34,F,Tainan City,67000,0,15~19,2
2015,34,M,Tainan City,67000,0,15~19,4
2015,34,F,Tainan City,67000,0,2,1
2015,34,F,Tainan City,67000,0,20~24,3
2015,34,M,Tainan City,67000,0,20~24,5
2015,34,F,Tainan City,67000,0,25~29,5
2015,34,M,Tainan City,67000,0,25~29,1
2015,34,F,Tainan City,67000,0,30~34,5
2015,34,M,Tainan City,67000,0,30~34,5
2015,34,F,Tainan City,67000,0,35~39,4
2015,34,M,Tainan City,67000,0,35~39,3
2015,34,F,Tainan City,67000,0,40~44,3
2015,34,M,Tainan City,67000,0,40~44,3
2015,34,F,Tainan City,67000,0,45~49,3
2015,34,M,Tainan City,67000,0,45~49,6
2015,34,F,Tainan City,67000,0,50~54,8
2015,34,M,Tainan City,67000,0,50~54,4
2015,34,F,Tainan City,67000,0,55~59,10
2015,34,M,Tainan City,67000,0,55~59,6
2015,34,F,Tainan City,67000,0,5~9,2
2015,34,M,Tainan City,67000,0,5~9,3
2015,34,F,Tainan City,67000,0,60~64,8
2015,34,M,Tainan City,67000,0,60~64,9
2015,34,F,Tainan City,67000,0,65~69,4
2015,34,M,Tainan City,67000,0,65~69,10
2015,34,F,Tainan City,67000,0,70+,11
2015,34,M,Tainan City,67000,0,70+,11
2015,34,M,Tainan City,67000,0,25~29,1
2015,34,M,Tainan City,67000,0,3,1
2015,34,M,Tainan City,67000,0,55~59,1
2015,34,M,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,65~69,1
2015,34,M,Tainan City,67000,0,70+,1
2015,34,F,Tainan City,67000,0,10~14,1
2015,34,M,Tainan City,67000,0,15~19,1
2015,34,F,Tainan City,67000,0,40~44,1
2015,34,F,Tainan City,67000,0,65~69,1
2015,34,F,Tainan City,67000,0,0,1
2015,34,F,Tainan City,67000,0,1,1
2015,34,M,Tainan City,67000,0,1,1
2015,34,F,Tainan City,67000,0,10~14,3
2015,34,M,Tainan City,67000,0,10~14,5
2015,34,F,Tainan City,67000,0,15~19,4
2015,34,M,Tainan City,67000,0,15~19,2
2015,34,F,Tainan City,67000,0,20~24,1
2015,34,M,Tainan City,67000,0,20~24,8
2015,34,F,Tainan City,67000,0,25~29,5
2015,34,M,Tainan City,67000,0,25~29,5
2015,34,F,Tainan City,67000,0,30~34,9
2015,34,M,Tainan City,67000,0,30~34,5
2015,34,F,Tainan City,67000,0,35~39,6
2015,34,M,Tainan City,67000,0,35~39,3
2015,34,M,Tainan City,67000,0,40~44,5
2015,34,F,Tainan City,67000,0,45~49,2
2015,34,M,Tainan City,67000,0,45~49,2
2015,34,F,Tainan City,67000,0,50~54,4
2015,34,M,Tainan City,67000,0,50~54,6
2015,34,F,Tainan City,67000,0,55~59,4
2015,34,M,Tainan City,67000,0,55~59,7
2015,34,F,Tainan City,67000,0,5~9,1
2015,34,M,Tainan City,67000,0,5~9,1
2015,34,F,Tainan City,67000,0,60~64,6
2015,34,M,Tainan City,67000,0,60~64,3
2015,34,F,Tainan City,67000,0,65~69,3
2015,34,M,Tainan City,67000,0,65~69,2
2015,34,F,Tainan City,67000,0,70+,5
2015,34,M,Tainan City,67000,0,70+,2
2015,34,M,Tainan City,67000,0,15~19,1
2015,34,M,Tainan City,67000,0,35~39,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,F,Tainan City,67000,0,0,1
2015,34,F,Tainan City,67000,0,1,1
2015,34,M,Tainan City,67000,0,10~14,3
2015,34,F,Tainan City,67000,0,20~24,3
2015,34,M,Tainan City,67000,0,20~24,2
2015,34,F,Tainan City,67000,0,25~29,3
2015,34,M,Tainan City,67000,0,25~29,3
2015,34,F,Tainan City,67000,0,30~34,2
2015,34,M,Tainan City,67000,0,30~34,2
2015,34,F,Tainan City,67000,0,35~39,2
2015,34,M,Tainan City,67000,0,4,1
2015,34,F,Tainan City,67000,0,40~44,1
2015,34,M,Tainan City,67000,0,40~44,1
2015,34,F,Tainan City,67000,0,45~49,2
2015,34,F,Tainan City,67000,0,50~54,1
2015,34,M,Tainan City,67000,0,50~54,2
2015,34,F,Tainan City,67000,0,55~59,4
2015,34,M,Tainan City,67000,0,5~9,1
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,M,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,65~69,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,70+,1
2015,34,F,Tainan City,67000,0,50~54,1
2015,34,M,Tainan City,67000,0,10~14,1
2015,34,M,Tainan City,67000,0,15~19,1
2015,34,M,Tainan City,67000,0,4,1
2015,34,F,Tainan City,67000,0,15~19,1
2015,34,M,Tainan City,67000,0,20~24,2
2015,34,F,Tainan City,67000,0,25~29,1
2015,34,M,Tainan City,67000,0,25~29,1
2015,34,M,Tainan City,67000,0,30~34,1
2015,34,F,Tainan City,67000,0,45~49,1
2015,34,M,Tainan City,67000,0,55~59,1
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,M,Tainan City,67000,0,25~29,1
2015,34,M,Tainan City,67000,0,20~24,1
2015,34,M,Tainan City,67000,0,25~29,2
2015,34,M,Tainan City,67000,0,35~39,1
2015,34,F,Tainan City,67000,0,40~44,1
2015,34,M,Tainan City,67000,0,45~49,1
2015,34,F,Tainan City,67000,0,50~54,1
2015,34,M,Tainan City,67000,0,50~54,1
2015,34,F,Tainan City,67000,0,65~69,2
2015,34,M,Tainan City,67000,0,65~69,1
2015,34,F,Tainan City,67000,0,70+,2
2015,34,M,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,1,1
2015,34,M,Tainan City,67000,0,10~14,2
2015,34,F,Tainan City,67000,0,15~19,3
2015,34,M,Tainan City,67000,0,15~19,3
2015,34,F,Tainan City,67000,0,20~24,6
2015,34,M,Tainan City,67000,0,20~24,3
2015,34,F,Tainan City,67000,0,25~29,6
2015,34,M,Tainan City,67000,0,25~29,4
2015,34,M,Tainan City,67000,0,30~34,4
2015,34,F,Tainan City,67000,0,35~39,4
2015,34,M,Tainan City,67000,0,35~39,1
2015,34,M,Tainan City,67000,0,4,1
2015,34,F,Tainan City,67000,0,40~44,3
2015,34,M,Tainan City,67000,0,40~44,3
2015,34,F,Tainan City,67000,0,45~49,6
2015,34,M,Tainan City,67000,0,45~49,4
2015,34,F,Tainan City,67000,0,50~54,6
2015,34,M,Tainan City,67000,0,50~54,2
2015,34,F,Tainan City,67000,0,55~59,3
2015,34,M,Tainan City,67000,0,55~59,3
2015,34,F,Tainan City,67000,0,5~9,2
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,M,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,65~69,1
2015,34,M,Tainan City,67000,0,65~69,2
2015,34,F,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,70+,6
2015,34,F,Tainan City,67000,0,15~19,1
2015,34,F,Tainan City,67000,0,65~69,1
2015,34,M,Tainan City,67000,0,10~14,1
2015,34,M,Tainan City,67000,0,20~24,1
2015,34,M,Tainan City,67000,0,35~39,1
2015,34,M,Tainan City,67000,0,55~59,1
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,F,Tainan City,67000,0,0,1
2015,34,M,Tainan City,67000,0,1,1
2015,34,F,Tainan City,67000,0,10~14,1
2015,34,M,Tainan City,67000,0,10~14,5
2015,34,F,Tainan City,67000,0,15~19,5
2015,34,M,Tainan City,67000,0,15~19,5
2015,34,F,Tainan City,67000,0,20~24,5
2015,34,M,Tainan City,67000,0,20~24,9
2015,34,F,Tainan City,67000,0,25~29,5
2015,34,M,Tainan City,67000,0,25~29,4
2015,34,M,Tainan City,67000,0,3,1
2015,34,F,Tainan City,67000,0,30~34,7
2015,34,M,Tainan City,67000,0,30~34,5
2015,34,F,Tainan City,67000,0,35~39,6
2015,34,M,Tainan City,67000,0,35~39,5
2015,34,F,Tainan City,67000,0,40~44,6
2015,34,M,Tainan City,67000,0,40~44,4
2015,34,F,Tainan City,67000,0,45~49,9
2015,34,M,Tainan City,67000,0,45~49,6
2015,34,F,Tainan City,67000,0,50~54,7
2015,34,M,Tainan City,67000,0,50~54,1
2015,34,F,Tainan City,67000,0,55~59,7
2015,34,M,Tainan City,67000,0,55~59,4
2015,34,F,Tainan City,67000,0,5~9,5
2015,34,M,Tainan City,67000,0,5~9,4
2015,34,F,Tainan City,67000,0,60~64,7
2015,34,M,Tainan City,67000,0,60~64,4
2015,34,F,Tainan City,67000,0,65~69,2
2015,34,M,Tainan City,67000,0,65~69,5
2015,34,F,Tainan City,67000,0,70+,6
2015,34,M,Tainan City,67000,0,70+,3
2015,34,M,Tainan City,67000,0,45~49,1
2015,34,F,Tainan City,67000,0,15~19,1
2015,34,F,Tainan City,67000,0,60~64,1
2015,34,F,Tainan City,67000,0,70+,1
2015,34,M,Tainan City,67000,0,45~49,1
2015,34,M,Taoyuan City,68000,0,50~54,1
2015,34,M,Taoyuan City,68000,0,20~24,1
2015,34,M,Taoyuan City,68000,0,15~19,1
2015,34,F,Taoyuan City,68000,0,35~39,1
2015,35,M,Kinmen County,9020,0,20~24,1
2015,35,F,Yilan County,10002,0,45~49,1
2015,35,M,Hsinchu County,10004,0,30~34,1
2015,35,M,Hsinchu County,10004,1,25~29,1
2015,35,F,Miaoli County,10005,0,20~24,1
2015,35,F,Changhua County,10007,0,40~44,1
2015,35,F,Changhua County,10007,0,25~29,1
2015,35,F,Changhua County,10007,1,30~34,1
2015,35,M,Changhua County,10007,1,40~44,1
2015,35,M,Nantou County,10008,0,55~59,1
